tick,spot_gpus_arriving,spot_avg_duration,hp_gpus_arriving,hp_avg_duration
673,0.0,0.0,27.0,66.4
674,0.0,0.0,28.0,7.5
675,0.0,0.0,30.0,968.7586206896551
676,0.0,0.0,17.0,1800.9411764705883
677,0.0,0.0,6.0,3298.1666666666665
678,0.0,0.0,102.0,71.5
679,0.0,0.0,21.0,6.333333333333333
680,0.0,0.0,5.0,9.8
681,0.0,0.0,17.0,24.470588235294116
682,0.0,0.0,30.0,56.47826086956522
683,0.0,0.0,26.0,28.423076923076923
684,0.0,0.0,23.0,47.17391304347826
685,0.0,0.0,20.0,100.0
686,0.0,0.0,22.0,104.86363636363636
687,0.0,0.0,28.0,120.03571428571429
688,0.0,0.0,23.0,1056.1739130434783
689,0.0,0.0,26.0,167.46153846153845
690,0.0,0.0,26.0,24.846153846153847
691,0.0,0.0,60.0,33.1
692,0.0,0.0,131.0,9.848484848484848
693,0.0,0.0,18.0,152.94444444444446
694,0.0,0.0,8.0,2.7142857142857144
695,0.0,0.0,7.0,415.85714285714283
696,0.0,0.0,8.0,5315.25
697,0.0,0.0,4.0,5262.0
698,0.0,0.0,11.0,1.8181818181818181
699,0.0,0.0,19.0,14.75
700,0.0,0.0,112.0,669.1666666666666
701,0.0,0.0,27.0,29.346153846153847
702,0.0,0.0,4.0,6672.5
703,0.0,0.0,6.0,25.833333333333332
704,0.0,0.0,5.0,3.6
705,0.0,0.0,16.0,552.1875
706,0.0,0.0,4.0,3.75
707,0.0,0.0,105.0,7.2
708,0.0,0.0,11.0,9.454545454545455
709,0.0,0.0,26.0,31.5
710,0.0,0.0,27.0,1.65
711,0.0,0.0,8.0,1.75
712,0.0,0.0,9.0,934.6666666666666
713,0.0,0.0,6.0,10.5
714,0.0,0.0,37.0,200.375
715,0.0,0.0,19.0,126.94736842105263
716,0.0,0.0,26.0,797.0
717,0.0,0.0,1410.0,108.54545454545455
718,0.0,0.0,7.0,3607.285714285714
719,0.0,0.0,13.0,647.6153846153846
720,0.0,0.0,18.0,3510.6666666666665
721,0.0,0.0,131.0,29.4
722,0.0,0.0,153.0,125.42307692307692
723,0.0,0.0,243.0,144.83333333333334
724,0.0,0.0,181.0,3.09375
725,0.0,0.0,77.0,113.55882352941177
726,0.0,0.0,22.0,33.38095238095238
727,0.0,0.0,24.0,859.7083333333334
728,0.0,0.0,27.0,221.55555555555554
729,0.0,0.0,33.0,27.73076923076923
730,0.0,0.0,26.0,107.68181818181819
731,0.0,0.0,7.0,1934.2857142857142
732,0.0,0.0,14.0,117.57142857142857
733,0.0,0.0,9.0,3340.0
734,0.0,0.0,7.0,9.285714285714286
735,0.0,0.0,20.0,84.8
736,0.0,0.0,20.0,1075.15
737,0.0,0.0,28.0,1868.142857142857
738,0.0,0.0,14.0,6.5
739,0.0,0.0,35.0,270.25
740,0.0,0.0,25.0,167.64
741,0.0,0.0,26.0,90.6923076923077
742,0.0,0.0,28.0,523.9642857142857
743,0.0,0.0,38.0,15.608695652173912
744,0.0,0.0,32.0,339.90625
745,0.0,0.0,28.0,201.40740740740742
746,0.0,0.0,22.0,8.590909090909092
747,0.0,0.0,24.0,123.875
748,0.0,0.0,35.0,136.85714285714286
749,0.0,0.0,11.0,274.72727272727275
750,0.0,0.0,7.0,4.857142857142857
751,0.0,0.0,20.0,41.0
752,0.0,0.0,27.0,1046.148148148148
753,0.0,0.0,38.0,19.782608695652176
754,0.0,0.0,22.0,190.5
755,0.0,0.0,22.0,215.22727272727272
756,0.0,0.0,23.0,2499.217391304348
757,0.0,0.0,25.0,2.24
758,0.0,0.0,25.0,727.32
759,0.0,0.0,27.0,420.0
760,0.0,0.0,43.0,83.5
761,0.0,0.0,26.0,272.2
762,0.0,0.0,40.0,52.72
763,0.0,0.0,13.0,25.384615384615383
764,0.0,0.0,7.0,5.0
765,0.0,0.0,20.0,1658.388888888889
766,0.0,0.0,22.0,803.7727272727273
767,0.0,0.0,19.0,11.368421052631579
768,0.0,0.0,44.0,99.51724137931035
769,0.0,0.0,23.0,885.7826086956521
770,0.0,0.0,29.0,213.92857142857142
771,0.0,0.0,20.0,1211.2
772,0.0,0.0,26.0,1067.64
773,0.0,0.0,62.0,29.625
774,0.0,0.0,24.0,419.4583333333333
775,0.0,0.0,54.0,19.958333333333332
776,0.0,0.0,28.0,4.076923076923077
777,0.0,0.0,23.0,13.5
778,0.0,0.0,4.0,944.75
779,0.0,0.0,45.0,85.6
780,0.0,0.0,22.0,14.571428571428571
781,0.0,0.0,41.0,36.18181818181818
782,0.0,0.0,20.0,18.2
783,0.0,0.0,8.0,293.0
784,0.0,0.0,25.0,5370.176470588235
785,0.0,0.0,12.0,11.416666666666666
786,0.0,0.0,25.0,161.5
787,0.0,0.0,22.0,5660.0
788,0.0,0.0,7.0,52.142857142857146
789,0.0,0.0,17.0,269.42857142857144
790,0.0,0.0,9.0,2946.777777777778
791,0.0,0.0,18.0,7.545454545454546
792,0.0,0.0,16.0,481.6875
793,0.0,0.0,6.0,14.5
794,0.0,0.0,14.0,895.5714285714286
795,0.0,0.0,21.0,24.761904761904763
796,0.0,0.0,25.0,1796.2727272727273
797,0.0,0.0,19.0,55.526315789473685
798,0.0,0.0,26.0,153.5
799,0.0,0.0,26.0,728.3846153846154
800,0.0,0.0,19.0,63.10526315789474
801,0.0,0.0,32.0,36.6875
802,0.0,0.0,88.0,382.0769230769231
803,0.0,0.0,27.0,67.76923076923077
804,0.0,0.0,41.0,132.69230769230768
805,0.0,0.0,26.0,66.42307692307692
806,0.0,0.0,28.0,1526.5357142857142
807,0.0,0.0,40.0,85.03846153846153
808,0.0,0.0,35.5,1924.138888888889
809,0.0,0.0,27.0,53.666666666666664
810,0.0,0.0,24.0,152.4375
811,0.0,0.0,16.0,11.555555555555555
812,0.0,0.0,18.0,36.22222222222222
813,0.0,0.0,29.0,15.681818181818182
814,0.0,0.0,29.0,150.6206896551724
815,0.0,0.0,23.0,55.18181818181818
816,0.0,0.0,18.0,13.11111111111111
817,0.0,0.0,36.0,15.238095238095237
818,0.0,0.0,22.0,61.57142857142857
819,0.0,0.0,19.0,179.57894736842104
820,0.0,0.0,32.0,366.875
821,0.0,0.0,6.0,4.166666666666667
822,0.0,0.0,22.0,845.4090909090909
823,0.0,0.0,12.0,1814.0
824,0.0,0.0,19.0,9.526315789473685
825,0.0,0.0,37.0,30.545454545454547
826,0.0,0.0,10.0,48.7
827,0.0,0.0,23.0,1570.6153846153845
828,0.0,0.0,3.0,104.0
829,0.0,0.0,23.0,1073.7692307692307
830,0.0,0.0,40.0,140.8
831,0.0,0.0,25.0,393.72222222222223
832,0.0,0.0,91.0,8.92
833,0.0,0.0,29.0,56.40909090909091
834,0.0,0.0,27.0,134.07407407407408
835,0.0,0.0,33.0,367.5
836,0.0,0.0,27.0,137.96296296296296
837,0.0,0.0,26.0,1264.64
838,0.0,0.0,31.0,952.6129032258065
839,0.0,0.0,36.0,110.14285714285714
840,0.0,0.0,35.0,2.88
841,0.0,0.0,46.0,143.66666666666666
842,0.0,0.0,42.0,49.22222222222222
843,0.0,0.0,37.0,44.0
844,0.0,0.0,4.0,4.5
845,0.0,0.0,36.0,381.3076923076923
846,0.0,0.0,30.0,3012.1428571428573
847,0.0,0.0,20.0,268.9
848,0.0,0.0,22.0,145.1818181818182
849,0.0,0.0,73.0,967.4615384615385
850,0.0,0.0,45.0,904.0
851,0.0,0.0,81.0,408.48275862068965
852,0.0,0.0,67.0,155.24242424242425
853,0.0,0.0,24.0,401.75
854,0.0,0.0,49.0,538.0
855,0.0,0.0,108.0,26.29032258064516
856,0.0,0.0,78.0,133.08333333333334
857,0.0,0.0,24.0,80.54166666666667
858,0.0,0.0,21.0,290.0
859,0.0,0.0,70.0,11.391304347826088
860,0.0,0.0,78.0,9.2
861,0.0,0.0,61.0,864.2857142857143
862,0.0,0.0,9.0,4.0
863,0.0,0.0,4.0,5.75
864,0.0,0.0,63.0,1224.3846153846155
865,0.0,0.0,19.0,24.42105263157895
866,0.0,0.0,81.0,27.333333333333332
867,0.0,0.0,29.0,628.7241379310345
868,0.0,0.0,28.0,529.8518518518518
869,0.0,0.0,24.0,1307.1666666666667
870,0.0,0.0,23.0,228.7826086956522
871,0.0,0.0,7.0,44.285714285714285
872,0.0,0.0,13.0,3.6666666666666665
873,0.0,0.0,35.0,422.2142857142857
874,0.0,0.0,26.0,137.8
875,0.0,0.0,27.0,1.2916666666666667
876,0.0,0.0,25.0,18.1
877,0.0,0.0,3.0,3.0
878,0.0,0.0,12.0,1285.75
879,0.0,0.0,10.0,131.0
880,0.0,0.0,24.0,2.5294117647058822
881,0.0,0.0,39.0,153.0
882,0.0,0.0,7.0,4.142857142857143
883,0.0,0.0,7.0,4574.285714285715
884,0.0,0.0,20.0,17.95
885,0.0,0.0,26.0,17.192307692307693
886,0.0,0.0,45.0,131.5
887,0.0,0.0,25.0,552.6
888,0.0,0.0,51.0,478.8076923076923
889,0.0,0.0,25.0,1681.1818181818182
890,0.0,0.0,26.0,26.636363636363637
891,0.0,0.0,21.0,23.857142857142858
892,0.0,0.0,4.0,3.75
893,0.0,0.0,26.0,14.0
894,0.0,0.0,25.0,350.6363636363636
895,0.0,0.0,14.0,1316.0
896,0.0,0.0,44.0,152.77272727272728
897,0.0,0.0,4.0,3.25
898,0.0,0.0,4.0,2889.25
899,0.0,0.0,5.0,3369.4
900,0.0,0.0,16.0,3.0
901,0.0,0.0,26.0,46.03846153846154
902,0.0,0.0,26.0,353.4
903,0.0,0.0,27.0,366.81481481481484
904,0.0,0.0,21.0,179.47619047619048
905,0.0,0.0,40.0,176.68421052631578
906,0.0,0.0,19.0,1138.0526315789473
907,0.0,0.0,23.0,192.43478260869566
908,0.0,0.0,24.0,148.8695652173913
909,0.0,0.0,18.0,63.166666666666664
910,0.0,0.0,16.0,602.4375
911,0.0,0.0,18.0,1791.7222222222222
912,0.0,0.0,29.0,1315.3333333333333
913,0.0,0.0,34.0,543.55
914,0.0,0.0,8.0,8473.125
915,0.0,0.0,17.0,3187.9
916,0.0,0.0,5.0,7.4
917,0.0,0.0,7.0,2.2857142857142856
918,0.0,0.0,13.0,1.6153846153846154
919,0.0,0.0,26.0,11.423076923076923
920,0.0,0.0,28.0,146.67857142857142
921,0.0,0.0,13.0,25.076923076923077
922,0.0,0.0,16.0,1527.125
923,0.0,0.0,19.0,2.5789473684210527
924,0.0,0.0,16.0,172.875
925,0.0,0.0,20.0,1028.45
926,0.0,0.0,6.0,2.6666666666666665
927,0.0,0.0,9.0,248.875
928,0.0,0.0,8.0,2.875
929,0.0,0.0,8.0,2.625
930,0.0,0.0,6.0,5992.166666666667
931,0.0,0.0,11.0,2012.3636363636363
932,0.0,0.0,8.0,290.125
933,0.0,0.0,11.0,468.27272727272725
934,0.0,0.0,24.0,3720.0833333333335
935,0.0,0.0,14.0,956.9285714285714
936,0.0,0.0,5.0,7.8
937,0.0,0.0,31.0,6043.3
938,0.0,0.0,28.0,1.4761904761904763
939,0.0,0.0,14.0,2.357142857142857
940,0.0,0.0,16.0,9.125
941,0.0,0.0,11.0,13.5
942,0.0,0.0,10.0,147.9
943,0.0,0.0,26.0,765.9615384615385
944,0.0,0.0,18.0,84.94444444444444
945,0.0,0.0,11.0,5897.0
946,0.0,0.0,6.0,6.0
947,0.0,0.0,6.0,5.333333333333333
948,0.0,0.0,35.0,225.57142857142858
949,0.0,0.0,34.0,10.6
950,0.0,0.0,14.0,1.2857142857142858
951,0.0,0.0,4.0,3.75
952,0.0,0.0,10.0,2.8
953,0.0,0.0,23.0,85.43478260869566
954,0.0,0.0,75.0,117.43103448275862
955,0.0,0.0,18.0,28.88888888888889
956,0.0,0.0,25.0,391.0
957,0.0,0.0,30.0,1675.0
958,0.0,0.0,25.0,32.16
959,0.0,0.0,25.0,126.12
960,0.0,0.0,27.0,785.5185185185185
961,0.0,0.0,27.0,2.5384615384615383
962,0.0,0.0,31.0,173.83333333333334
963,0.0,0.0,39.0,169.68
964,0.0,0.0,26.0,872.4230769230769
965,0.0,0.0,31.0,983.2916666666666
966,0.0,0.0,28.0,140.71428571428572
967,0.0,0.0,30.0,246.03333333333333
968,0.0,0.0,29.0,104.85714285714286
969,0.0,0.0,16.0,2.125
970,0.0,0.0,17.0,1.8235294117647058
971,0.0,0.0,19.0,1.5263157894736843
972,0.0,0.0,23.0,274.9130434782609
973,0.0,0.0,26.0,162.5
974,0.0,0.0,42.0,1556.4814814814815
975,0.0,0.0,23.0,112.52173913043478
976,0.0,0.0,22.0,105.04545454545455
977,0.0,0.0,24.0,677.875
978,0.0,0.0,27.0,24.25925925925926
979,0.0,0.0,17.0,246.35294117647058
980,0.0,0.0,12.0,1873.9166666666667
981,0.0,0.0,9.0,2.5555555555555554
982,0.0,0.0,29.0,128.41379310344828
983,0.0,0.0,21.0,209.61904761904762
984,0.0,0.0,28.0,935.0
985,0.0,0.0,30.0,776.7
986,0.0,0.0,26.0,26.0
987,0.0,0.0,39.0,549.6666666666666
988,0.0,0.0,27.0,970.0
989,0.0,0.0,49.0,205.66666666666666
990,0.0,0.0,23.0,1.608695652173913
991,0.0,0.0,33.0,458.9230769230769
992,0.0,0.0,31.0,25.181818181818183
993,0.0,0.0,58.0,139.70833333333334
994,0.0,0.0,117.0,22.545454545454547
995,0.0,0.0,142.0,1625.1818181818182
996,0.0,0.0,31.0,15.7
997,0.0,0.0,84.0,24.666666666666668
998,0.0,0.0,92.0,111.3125
999,0.0,0.0,124.0,37.28125
1000,0.0,0.0,48.0,15.416666666666666
1001,0.0,0.0,28.0,22.0
1002,0.0,0.0,90.5,3615.0625
1003,0.0,0.0,114.0,526.125
1004,0.0,0.0,56.0,1303.235294117647
1005,0.0,0.0,42.0,46.63157894736842
1006,0.0,0.0,148.0,13.826086956521738
1007,0.0,0.0,10.0,2.8
1008,0.0,0.0,88.0,2544.5333333333333
1009,0.0,0.0,66.0,60.4
1010,0.0,0.0,56.0,2248.0
1011,0.0,0.0,32.0,4863.888888888889
1012,0.0,0.0,14.0,25.857142857142858
1013,0.0,0.0,18.0,454.0
1014,0.0,0.0,44.0,17.681818181818183
1015,0.0,0.0,30.0,173.6875
1016,0.0,0.0,32.0,146.52
1017,0.0,0.0,96.0,769.3157894736842
1018,0.0,0.0,28.0,125.10714285714286
1019,0.0,0.0,40.0,1786.0
1020,0.0,0.0,95.0,11.846153846153847
1021,0.0,0.0,16.0,106.0
1022,0.0,0.0,13.0,10.666666666666666
1023,0.0,0.0,9.0,3.3333333333333335
1024,0.0,0.0,32.0,61.23076923076923
1025,0.0,0.0,30.0,907.8260869565217
1026,0.0,0.0,27.0,146.84615384615384
1027,0.0,0.0,23.0,143.47826086956522
1028,0.0,0.0,27.0,796.1481481481482
1029,0.0,0.0,41.0,54.96
1030,0.0,0.0,30.0,1261.7333333333333
1031,0.0,0.0,103.0,350.5
1032,0.0,0.0,99.0,75.3030303030303
1033,0.0,0.0,31.0,102.41935483870968
1034,0.0,0.0,66.0,671.1935483870968
1035,0.0,0.0,93.0,169.92307692307693
1036,0.0,0.0,34.0,4127.357142857143
1037,0.0,0.0,63.0,17.6875
1038,0.0,0.0,81.0,10.9375
1039,0.0,0.0,54.0,642.0526315789474
1040,0.0,0.0,190.0,187.0
1041,0.0,0.0,54.0,605.3076923076923
1042,0.0,0.0,32.0,2258.1
1043,0.0,0.0,34.0,11.166666666666666
1044,0.0,0.0,23.0,195.11111111111111
1045,0.0,0.0,67.0,9.045454545454545
1046,0.0,0.0,156.0,885.0384615384615
1047,0.0,0.0,24.0,2.0
1048,0.0,0.0,28.0,4.0
1049,0.0,0.0,18.0,688.4545454545455
1050,0.0,0.0,92.0,2187.9375
1051,0.0,0.0,25.0,6.454545454545454
1052,0.0,0.0,63.0,118.84
1053,0.0,0.0,19.0,7.352941176470588
1054,0.0,0.0,15.0,112.15384615384616
1055,0.0,0.0,66.0,2275.5
1056,0.0,0.0,42.0,1608.6190476190477
1057,0.0,0.0,62.0,9.538461538461538
1058,0.0,0.0,102.0,18.61111111111111
1059,0.0,0.0,129.0,249.47826086956522
1060,0.0,0.0,58.0,46.6551724137931
1061,0.0,0.0,47.0,32.6
1062,0.0,0.0,9.0,2.111111111111111
1063,0.0,0.0,55.0,7.961538461538462
1064,0.0,0.0,11.0,328.55555555555554
1065,0.0,0.0,13.0,1826.3846153846155
1066,0.0,0.0,67.0,21.3
1067,0.0,0.0,152.0,17.515151515151516
1068,0.0,0.0,8.0,7.625
1069,0.0,0.0,20.0,1062.0
1070,0.0,0.0,36.0,998.0769230769231
1071,0.0,0.0,68.0,134.08333333333334
1072,0.0,0.0,17.0,38.6
1073,0.0,0.0,30.0,934.0666666666667
1074,0.0,0.0,19.0,14.714285714285714
1075,0.0,0.0,74.0,2930.785714285714
1076,0.0,0.0,65.0,11.48
1077,0.0,0.0,68.0,91.5625
1078,0.0,0.0,1542.0,70.36363636363636
1079,0.0,0.0,48.0,349.84615384615387
1080,0.0,0.0,65.0,107.92307692307692
1081,0.0,0.0,67.0,49.51724137931034
1082,0.0,0.0,22.0,30.772727272727273
1083,0.0,0.0,44.0,890.2173913043479
1084,0.0,0.0,65.0,69.6896551724138
1085,0.0,0.0,17.0,20.705882352941178
1086,0.0,0.0,26.0,17.96153846153846
1087,0.0,0.0,21.0,9.571428571428571
1088,0.0,0.0,28.0,355.6666666666667
1089,0.0,0.0,43.0,44.0
1090,0.0,0.0,113.0,147.80555555555554
1091,0.0,0.0,1403.0,3.1666666666666665
1092,0.0,0.0,48.0,34.63636363636363
1093,0.0,0.0,43.0,3.3846153846153846
1094,0.0,0.0,40.0,123.25
1095,0.0,0.0,1484.0,9.947368421052632
1096,0.0,0.0,54.0,1.5416666666666667
1097,0.0,0.0,40.0,31.0
1098,0.0,0.0,85.0,427.3478260869565
1099,0.0,0.0,55.0,22.653846153846153
1100,0.0,0.0,67.0,148.17391304347825
1101,0.0,0.0,38.0,3.217391304347826
1102,0.0,0.0,99.0,2686.6
1103,0.0,0.0,41.0,217.7
1104,0.0,0.0,48.0,1415.3684210526317
1105,0.0,0.0,63.0,228.65384615384616
1106,0.0,0.0,45.0,19.178571428571427
1107,0.0,0.0,1423.0,3.8
1108,0.0,0.0,61.0,95.57575757575758
1109,0.0,0.0,40.0,57.81818181818182
1110,0.0,0.0,36.0,418.27272727272725
1111,0.0,0.0,1483.0,3.0303030303030303
1112,0.0,0.0,25.0,264.72222222222223
1113,0.0,0.0,7.0,3.4285714285714284
1114,0.0,0.0,16.0,2.4615384615384617
1115,0.0,0.0,59.0,60.875
1116,0.0,0.0,28.0,132.38095238095238
1117,0.0,0.0,50.0,969.2142857142857
1118,0.0,0.0,90.0,130.46428571428572
1119,0.0,0.0,99.0,410.14285714285717
1120,0.0,0.0,10.0,2116.1428571428573
1121,0.0,0.0,19.0,1151.375
1122,0.0,0.0,38.0,309.83870967741933
1123,0.0,0.0,35.0,2730.551724137931
1124,0.0,0.0,13.0,114.7
1125,0.0,0.0,54.0,380.75
1126,0.0,0.0,19.0,1013.2857142857143
1127,0.0,0.0,22.0,2.142857142857143
1128,0.0,0.0,31.0,3.1538461538461537
1129,0.0,0.0,24.0,1130.1176470588234
1130,0.0,0.0,57.0,172.1153846153846
1131,0.0,0.0,67.0,136.08695652173913
1132,0.0,0.0,60.0,124.0
1133,0.0,0.0,28.0,9.833333333333334
1134,0.0,0.0,65.0,39.77777777777778
1135,0.0,0.0,1442.0,100.58620689655173
1136,0.0,0.0,43.0,1124.6
1137,0.0,0.0,28.0,2.48
1138,0.0,0.0,24.0,34.333333333333336
1139,0.0,0.0,40.0,6.32
1140,0.0,0.0,47.0,2123.48
1141,0.0,0.0,77.0,52.458333333333336
1142,0.0,0.0,7.0,3.7142857142857144
1143,0.0,0.0,8.0,5236.857142857143
1144,0.0,0.0,36.0,285.8636363636364
1145,0.0,0.0,37.0,1417.608695652174
1146,0.0,0.0,26.0,188.2608695652174
1147,0.0,0.0,28.0,1.7142857142857142
1148,0.0,0.0,90.0,102.72222222222223
1149,0.0,0.0,24.0,628.0
1150,0.0,0.0,30.0,5.666666666666667
1151,0.0,0.0,18.0,411.6111111111111
1152,0.0,0.0,330.0,22.3125
1153,0.0,0.0,17.0,257.4
1154,0.0,0.0,11.0,3350.75
1155,0.0,0.0,110.0,40.54545454545455
1156,0.0,0.0,217.0,60.30612244897959
1157,0.0,0.0,391.0,360.84615384615387
1158,0.0,0.0,85.0,31.65
1159,0.0,0.0,46.0,181.4
1160,0.0,0.0,42.0,2056.6296296296296
1161,0.0,0.0,78.0,477.53333333333336
1162,0.0,0.0,188.0,22.76923076923077
1163,0.0,0.0,335.0,28.333333333333332
1164,0.0,0.0,17.0,136.1
1165,0.0,0.0,135.0,1390.2727272727273
1166,0.0,0.0,13.0,7.666666666666667
1167,0.0,0.0,4.0,6.5
1168,0.0,0.0,143.0,14.578947368421053
1169,0.0,0.0,5.0,33.2
1170,0.0,0.0,4.0,3080.75
1171,0.0,0.0,16.0,323.875
1172,0.0,0.0,86.0,279.75
1173,0.0,0.0,29.0,17.0
1174,0.0,0.0,7.0,1503.4285714285713
1175,0.0,0.0,18.0,74.5
1176,0.0,0.0,25.0,599.56
1177,0.0,0.0,16.0,1.8125
1178,0.0,0.0,31.0,1091.5833333333333
1179,0.0,0.0,37.0,207.9375
1180,0.0,0.0,14.0,16.571428571428573
1181,0.0,0.0,14.0,4.714285714285714
1182,0.0,0.0,12.0,117.4
1183,0.0,0.0,15.0,11.5
1184,0.0,0.0,7.0,4.428571428571429
1185,0.0,0.0,35.0,439.84615384615387
1186,0.0,0.0,13.0,2.3076923076923075
1187,0.0,0.0,77.0,63.166666666666664
1188,0.0,0.0,4.0,4.75
1189,0.0,0.0,5.0,36.8
1190,0.0,0.0,12.9,1341.0
1191,0.0,0.0,14.0,83.57142857142857
1192,0.0,0.0,16.0,248.0625
1193,0.0,0.0,21.4,549.3181818181819
1194,0.0,0.0,22.0,243.45454545454547
1195,0.0,0.0,38.0,11.708333333333334
1196,0.0,0.0,16.0,71.875
1197,0.0,0.0,23.0,251.375
1198,0.0,0.0,14.0,4660.428571428572
1199,0.0,0.0,5.0,4.6
1200,0.0,0.0,12.0,4.4
1201,0.0,0.0,14.0,237.71428571428572
1202,0.0,0.0,7.0,1.1428571428571428
1203,0.0,0.0,7.0,4.142857142857143
1204,0.0,0.0,13.0,5.166666666666667
1205,0.0,0.0,29.0,3695.285714285714
1206,0.0,0.0,5.0,7.0
1207,0.0,0.0,6.0,2227.8333333333335
1208,0.0,0.0,4.0,1126.5
1209,0.0,0.0,14.0,7405.571428571428
1210,0.0,0.0,46.0,8.545454545454545
1211,0.0,0.0,31.0,3.8
1212,0.0,0.0,8.0,1003.25
1213,0.0,0.0,39.0,7.1
1214,0.0,0.0,20.0,592.6666666666666
1215,0.0,0.0,8.0,6486.75
1216,0.0,0.0,18.0,4976.25
1217,0.0,0.0,8.0,68.25
1218,0.0,0.0,2.0,6.0
1219,0.0,0.0,14.0,337.07142857142856
1220,0.0,0.0,19.0,4.421052631578948
1221,0.0,0.0,23.0,52.130434782608695
1222,0.0,0.0,47.0,1027.2692307692307
1223,0.0,0.0,34.0,44.2962962962963
1224,0.0,0.0,23.0,127.3913043478261
1225,0.0,0.0,16.0,167.25
1226,0.0,0.0,3.0,2.0
1227,0.0,0.0,15.0,955.5333333333333
1228,0.0,0.0,21.0,141.28571428571428
1229,0.0,0.0,27.0,105.14814814814815
1230,0.0,0.0,14.0,391.57142857142856
1231,0.0,0.0,16.0,70.375
1232,0.0,0.0,26.0,229.42307692307693
1233,0.0,0.0,7.0,73.28571428571429
1234,0.0,0.0,3.0,2.0
1235,0.0,0.0,9.0,1426.0
1236,0.0,0.0,12.0,2047.3333333333333
1237,0.0,0.0,6.0,3.8333333333333335
1238,0.0,0.0,6.0,2.5
1239,0.0,0.0,12.0,679.5833333333334
1240,0.0,0.0,7.0,911.8571428571429
1241,0.0,0.0,6.0,4.666666666666667
1242,0.0,0.0,69.0,369.66037735849056
1243,0.0,0.0,2.0,7.0
1244,0.0,0.0,8.0,2.75
1245,0.0,0.0,23.0,207.8695652173913
1246,0.0,0.0,12.0,4.2
1247,0.0,0.0,5.0,3925.2
1248,0.0,0.0,11.0,2.1818181818181817
1249,0.0,0.0,20.0,1.6
1250,0.0,0.0,22.0,130.13636363636363
1251,0.0,0.0,21.0,154.52380952380952
1252,0.0,0.0,20.0,1211.9
1253,0.0,0.0,21.0,16.095238095238095
1254,0.0,0.0,10.0,107.8
1255,0.0,0.0,23.0,116.26086956521739
1256,0.0,0.0,16.0,40.8125
1257,0.0,0.0,11.0,691.3636363636364
1258,0.0,0.0,12.0,412.9166666666667
1259,0.0,0.0,4.0,2.0
1260,0.0,0.0,24.0,427.22222222222223
1261,0.0,0.0,6.0,11.666666666666666
1262,0.0,0.0,11.0,1298.909090909091
1263,0.0,0.0,134.0,12.0
1264,0.0,0.0,2.0,4.5
1265,0.0,0.0,78.0,134.06896551724137
1266,0.0,0.0,45.0,388.5
1267,0.0,0.0,38.0,93.95652173913044
1268,0.0,0.0,18.0,1.0555555555555556
1269,0.0,0.0,32.0,45.04
1270,0.0,0.0,26.0,248.8846153846154
1271,0.0,0.0,11.0,2.0
1272,0.0,0.0,30.0,1616.0
1273,0.0,0.0,48.0,151.89473684210526
1274,0.0,0.0,27.0,738.0
1275,0.0,0.0,88.0,257.6
1276,0.0,0.0,126.0,845.1034482758621
1277,0.0,0.0,94.0,1299.0967741935483
1278,0.0,0.0,56.0,2473.8125
1279,0.0,0.0,69.0,13.470588235294118
1280,0.0,0.0,47.0,379.0625
1281,0.0,0.0,187.0,5918.5
1282,0.0,0.0,53.0,261.8666666666667
1283,0.0,0.0,67.0,5723.05
1284,0.0,0.0,59.0,20.166666666666668
1285,0.0,0.0,186.0,1965.264705882353
1286,0.0,0.0,23.0,34.666666666666664
1287,0.0,0.0,143.0,12.238095238095237
1288,0.0,0.0,28.0,16.692307692307693
1289,0.0,0.0,28.0,166.6153846153846
1290,0.0,0.0,53.0,13.666666666666666
1291,0.0,0.0,57.0,115.6923076923077
1292,0.0,0.0,18.0,4594.6
1293,0.0,0.0,106.0,27.4375
1294,0.0,0.0,92.0,30.875
1295,0.0,0.0,34.0,193.0
1296,0.0,0.0,66.0,80.11764705882354
1297,0.0,0.0,29.0,2.357142857142857
1298,0.0,0.0,23.0,19.125
1299,0.0,0.0,26.0,41.94736842105263
1300,0.0,0.0,16.0,128.75
1301,0.0,0.0,29.0,38.59090909090909
1302,0.0,0.0,39.0,27.42105263157895
1303,0.0,0.0,37.0,1.3125
1304,0.0,0.0,27.0,790.2857142857143
1305,0.0,0.0,37.0,126.4
1306,0.0,0.0,70.0,26.764705882352942
1307,0.0,0.0,74.0,7.916666666666667
1308,0.0,0.0,34.0,53.6
1309,0.0,0.0,116.0,70.81818181818181
1310,0.0,0.0,58.0,952.125
1311,0.0,0.0,87.0,10205.825
1312,0.0,0.0,59.0,3.0
1313,0.0,0.0,156.0,9.238095238095237
1314,0.0,0.0,78.0,5.4
1315,0.0,0.0,8.0,60.125
1316,0.0,0.0,13.0,4.4
1317,0.0,0.0,101.0,474.06666666666666
1318,0.0,0.0,57.0,11.466666666666667
1319,0.0,0.0,134.0,108.62962962962963
1320,0.0,0.0,17.0,11.857142857142858
1321,0.0,0.0,29.0,5.7
1322,0.0,0.0,1465.0,8.9
1323,0.0,0.0,44.0,1511.4166666666667
1324,0.0,0.0,42.0,14.909090909090908
1325,0.0,0.0,59.0,8.857142857142858
1326,0.0,0.0,82.0,750.4615384615385
1327,0.0,0.0,16.0,2398.866666666667
1328,0.0,0.0,53.0,10.533333333333333
1329,0.0,0.0,40.0,1.8421052631578947
1330,0.0,0.0,81.0,694.4666666666667
