tick,active_gpu_count,active_cpu_cores,active_mem_gib
953,50.0,428.0,2376.0
954,50.0,428.0,2376.0
955,50.0,428.0,2376.0
956,50.0,428.0,2376.0
957,50.0,428.0,2376.0
958,50.0,428.0,2376.0
959,50.0,428.0,2376.0
960,50.0,428.0,2376.0
961,50.0,428.0,2376.0
962,50.0,428.0,2376.0
963,50.0,428.0,2376.0
964,50.0,428.0,2376.0
965,50.0,428.0,2376.0
966,50.0,428.0,2376.0
967,50.0,428.0,2376.0
968,50.0,428.0,2376.0
969,50.0,428.0,2376.0
970,50.0,428.0,2376.0
971,50.0,428.0,2376.0
972,50.0,428.0,2376.0
973,50.0,428.0,2376.0
974,50.0,428.0,2376.0
975,50.0,428.0,2376.0
976,50.0,428.0,2376.0
977,50.0,428.0,2376.0
978,50.0,428.0,2376.0
979,50.0,428.0,2376.0
980,50.0,428.0,2376.0
981,50.0,428.0,2376.0
982,50.0,428.0,2376.0
983,50.0,428.0,2376.0
984,50.0,428.0,2376.0
985,50.0,428.0,2376.0
986,50.0,428.0,2376.0
987,50.0,428.0,2376.0
988,50.0,428.0,2376.0
989,50.0,428.0,2376.0
990,50.0,428.0,2376.0
991,46.0,396.0,2216.0
992,46.0,396.0,2216.0
993,46.0,396.0,2216.0
994,46.0,396.0,2216.0
995,53.0,460.0,2608.0
996,50.0,436.0,2536.0
997,48.0,416.0,2376.0
998,48.0,416.0,2376.0
999,47.0,404.0,2256.0
1000,46.0,392.0,2136.0
1001,46.0,392.0,2136.0
1002,46.0,392.0,2136.0
1003,46.0,392.0,2136.0
1004,46.0,392.0,2136.0
1005,46.0,392.0,2136.0
1006,47.0,400.0,2176.0
1007,47.0,400.0,2176.0
1008,46.0,392.0,2160.0
1009,46.0,392.0,2160.0
1010,46.0,392.0,2160.0
1011,46.0,392.0,2160.0
1012,46.0,392.0,2160.0
1013,46.0,392.0,2160.0
1014,46.0,392.0,2160.0
1015,46.0,392.0,2160.0
1016,46.0,392.0,2160.0
1017,47.0,400.0,2200.0
1018,47.0,400.0,2200.0
1019,46.0,392.0,2160.0
1020,46.0,392.0,2160.0
1021,46.0,392.0,2160.0
1022,46.0,392.0,2160.0
1023,46.0,392.0,2160.0
1024,46.0,392.0,2160.0
1025,46.0,392.0,2160.0
1026,46.0,392.0,2160.0
1027,46.0,392.0,2160.0
1028,46.0,392.0,2160.0
1029,46.0,392.0,2160.0
1030,45.0,384.0,2120.0
1031,45.0,384.0,2120.0
1032,45.0,384.0,2120.0
1033,45.0,384.0,2120.0
1034,45.0,384.0,2120.0
1035,45.0,384.0,2120.0
1036,45.0,384.0,2120.0
1037,45.0,384.0,2120.0
1038,45.0,384.0,2120.0
1039,45.0,384.0,2120.0
1040,45.0,384.0,2120.0
1041,45.0,384.0,2120.0
1042,45.0,384.0,2120.0
1043,45.0,384.0,2120.0
1044,45.0,384.0,2120.0
1045,45.0,384.0,2120.0
1046,46.0,392.0,2160.0
1047,46.0,392.0,2160.0
1048,47.0,400.0,2210.0
1049,47.0,400.0,2210.0
1050,47.0,400.0,2210.0
1051,47.0,400.0,2210.0
1052,50.0,428.0,2386.0
1053,49.0,420.0,2336.0
1054,50.0,428.0,2386.0
1055,50.0,428.0,2386.0
1056,50.0,428.0,2386.0
1057,50.0,428.0,2386.0
1058,50.0,428.0,2386.0
1059,50.0,428.0,2386.0
1060,50.0,428.0,2386.0
1061,50.0,428.0,2386.0
1062,50.0,428.0,2386.0
1063,50.0,428.0,2386.0
1064,50.0,428.0,2386.0
1065,50.0,428.0,2386.0
1066,50.0,428.0,2386.0
1067,50.0,428.0,2386.0
1068,51.0,436.0,2436.0
1069,51.0,436.0,2436.0
1070,51.0,436.0,2436.0
1071,57.0,484.0,2652.0
1072,57.0,484.0,2652.0
1073,58.0,496.0,2772.0
1074,58.0,496.0,2772.0
1075,59.0,504.0,2822.0
1076,57.0,488.0,2732.0
1077,57.0,488.0,2732.0
1078,57.0,488.0,2732.0
1079,55.0,468.0,2572.0
1080,55.0,468.0,2572.0
1081,55.0,468.0,2572.0
1082,55.0,468.0,2572.0
1083,55.0,468.0,2572.0
1084,55.0,468.0,2572.0
1085,55.0,468.0,2572.0
1086,56.0,480.0,2692.0
1087,56.0,480.0,2692.0
1088,56.0,480.0,2692.0
1089,56.0,480.0,2692.0
1090,58.0,496.0,2740.0
1091,54.0,464.0,2604.0
1092,50.0,428.0,2396.0
1093,50.0,428.0,2396.0
1094,50.0,428.0,2396.0
1095,50.0,428.0,2396.0
1096,50.0,428.0,2396.0
1097,50.0,428.0,2396.0
1098,50.0,428.0,2396.0
1099,50.0,428.0,2396.0
1100,50.0,428.0,2396.0
1101,50.0,428.0,2396.0
1102,50.0,428.0,2396.0
1103,49.0,420.0,2380.0
1104,48.0,412.0,2348.0
1105,48.0,412.0,2348.0
1106,49.0,420.0,2398.0
1107,49.0,420.0,2398.0
1108,49.0,420.0,2398.0
1109,55.0,468.0,2638.0
1110,64.0,544.0,2998.0
1111,63.0,536.0,2958.0
1112,58.0,492.0,2758.0
1113,58.0,492.0,2758.0
1114,58.0,492.0,2758.0
1115,58.0,492.0,2758.0
1116,58.0,492.0,2758.0
1117,58.0,492.0,2758.0
1118,58.0,492.0,2758.0
1119,58.0,492.0,2758.0
1120,58.0,492.0,2758.0
1121,58.0,492.0,2758.0
1122,58.0,492.0,2758.0
1123,58.0,492.0,2758.0
1124,58.0,492.0,2758.0
1125,58.0,492.0,2758.0
1126,58.0,492.0,2758.0
1127,58.0,492.0,2758.0
1128,68.0,572.0,3158.0
1129,67.0,564.0,3118.0
1130,64.0,540.0,2998.0
1131,63.0,532.0,2958.0
1132,63.0,532.0,2958.0
1133,63.0,532.0,2958.0
1134,62.0,524.0,2908.0
1135,70.0,596.0,3364.0
1136,70.0,596.0,3364.0
1137,70.0,596.0,3364.0
1138,70.0,596.0,3364.0
1139,70.0,596.0,3364.0
1140,70.0,596.0,3364.0
1141,70.0,596.0,3364.0
1142,70.0,596.0,3364.0
1143,70.0,596.0,3364.0
1144,70.0,596.0,3364.0
1145,70.0,596.0,3364.0
1146,71.0,604.0,3404.0
1147,71.0,604.0,3404.0
1148,70.0,596.0,3364.0
1149,67.0,572.0,3244.0
1150,66.0,564.0,3204.0
1151,66.0,564.0,3204.0
1152,66.0,564.0,3204.0
1153,66.0,564.0,3204.0
1154,66.0,564.0,3204.0
1155,66.0,564.0,3204.0
1156,66.0,564.0,3204.0
1157,67.0,572.0,3244.0
1158,67.0,572.0,3244.0
1159,67.0,572.0,3244.0
1160,67.0,572.0,3244.0
1161,67.0,572.0,3244.0
1162,67.0,572.0,3244.0
1163,67.0,572.0,3244.0
1164,67.0,572.0,3244.0
1165,69.0,588.0,3324.0
1166,67.0,572.0,3244.0
1167,68.0,580.0,3284.0
1168,68.0,580.0,3284.0
1169,68.0,580.0,3284.0
1170,68.0,580.0,3284.0
1171,68.0,580.0,3284.0
1172,68.0,580.0,3284.0
1173,68.0,580.0,3284.0
1174,68.0,580.0,3284.0
1175,68.0,580.0,3284.0
1176,68.0,580.0,3284.0
1177,68.0,580.0,3284.0
1178,68.0,580.0,3284.0
1179,68.0,580.0,3284.0
1180,67.0,572.0,3244.0
1181,67.0,572.0,3244.0
1182,67.0,572.0,3244.0
1183,68.0,580.0,3284.0
1184,67.0,572.0,3244.0
1185,67.0,572.0,3244.0
1186,67.0,572.0,3244.0
1187,67.0,572.0,3244.0
1188,67.0,572.0,3244.0
1189,67.0,572.0,3244.0
1190,67.0,572.0,3244.0
1191,67.0,572.0,3244.0
1192,67.0,572.0,3244.0
1193,67.0,572.0,3244.0
1194,67.0,572.0,3244.0
1195,67.0,572.0,3244.0
1196,67.0,572.0,3244.0
1197,67.0,572.0,3244.0
1198,67.0,572.0,3244.0
1199,67.0,572.0,3244.0
1200,67.0,572.0,3244.0
1201,71.0,604.0,3404.0
1202,71.0,604.0,3404.0
1203,66.0,564.0,3204.0
1204,66.0,564.0,3204.0
1205,66.0,564.0,3204.0
1206,66.0,564.0,3204.0
1207,66.0,564.0,3204.0
1208,66.0,564.0,3204.0
1209,66.0,564.0,3204.0
1210,66.0,564.0,3204.0
1211,66.0,564.0,3204.0
1212,66.0,564.0,3204.0
1213,66.0,564.0,3204.0
1214,66.0,564.0,3204.0
1215,66.0,564.0,3204.0
1216,66.0,564.0,3204.0
1217,65.0,556.0,3164.0
1218,65.0,556.0,3164.0
1219,65.0,556.0,3164.0
1220,67.0,572.0,3244.0
1221,66.0,564.0,3204.0
1222,64.0,548.0,3124.0
1223,64.0,548.0,3124.0
1224,64.0,548.0,3124.0
1225,64.0,548.0,3124.0
1226,64.0,548.0,3124.0
1227,64.0,548.0,3124.0
1228,64.0,548.0,3124.0
1229,64.0,548.0,3124.0
1230,64.0,548.0,3124.0
1231,64.0,548.0,3124.0
1232,64.0,548.0,3124.0
1233,64.0,548.0,3124.0
1234,64.0,548.0,3124.0
1235,64.0,548.0,3124.0
1236,64.0,548.0,3124.0
1237,64.0,548.0,3124.0
1238,65.0,556.0,3164.0
1239,65.0,556.0,3164.0
1240,63.0,540.0,3084.0
1241,63.0,540.0,3084.0
1242,63.0,540.0,3084.0
1243,63.0,540.0,3084.0
1244,63.0,540.0,3084.0
1245,63.0,540.0,3084.0
1246,63.0,540.0,3084.0
1247,63.0,540.0,3084.0
1248,63.0,540.0,3084.0
1249,63.0,540.0,3084.0
1250,63.0,540.0,3084.0
1251,63.0,540.0,3084.0
1252,63.0,540.0,3084.0
1253,63.0,540.0,3084.0
1254,63.0,540.0,3084.0
1255,63.0,540.0,3084.0
1256,63.0,540.0,3084.0
1257,63.0,540.0,3084.0
1258,65.0,556.0,3184.0
1259,64.0,548.0,3134.0
1260,65.0,556.0,3184.0
1261,64.0,548.0,3134.0
1262,63.0,540.0,3084.0
1263,63.0,540.0,3084.0
1264,63.0,540.0,3084.0
1265,63.0,540.0,3084.0
1266,63.0,540.0,3084.0
1267,63.0,540.0,3084.0
1268,63.0,540.0,3084.0
1269,63.0,540.0,3084.0
1270,67.0,572.0,3148.0
1271,67.0,572.0,3148.0
1272,68.0,580.0,3198.0
1273,67.0,572.0,3148.0
1274,67.0,572.0,3148.0
1275,67.0,572.0,3148.0
1276,73.0,618.0,3412.0
1277,72.0,610.0,3372.0
1278,70.0,594.0,3292.0
1279,68.0,570.0,3052.0
1280,69.0,578.0,3102.0
1281,69.0,578.0,3102.0
1282,68.0,570.0,3052.0
1283,68.0,570.0,3052.0
1284,68.0,570.0,3052.0
1285,68.0,570.0,3052.0
1286,68.0,570.0,3052.0
1287,70.0,586.0,3108.0
1288,70.0,586.0,3108.0
1289,65.0,552.0,2964.0
1290,65.0,552.0,2964.0
1291,65.0,552.0,2964.0
1292,65.0,552.0,2964.0
1293,65.0,552.0,2964.0
1294,65.0,552.0,2964.0
1295,65.0,552.0,2964.0
1296,64.0,540.0,2844.0
1297,64.0,540.0,2844.0
1298,64.0,540.0,2844.0
1299,64.0,540.0,2844.0
1300,64.0,540.0,2844.0
1301,64.0,540.0,2844.0
1302,64.0,540.0,2844.0
1303,64.0,540.0,2844.0
1304,64.0,540.0,2844.0
1305,64.0,540.0,2844.0
1306,64.0,540.0,2844.0
1307,64.0,540.0,2844.0
1308,64.0,540.0,2844.0
1309,60.0,508.0,2780.0
1310,63.0,532.0,2876.0
1311,62.0,524.0,2860.0
1312,60.0,508.0,2780.0
1313,60.0,508.0,2780.0
1314,60.0,508.0,2780.0
1315,60.0,508.0,2780.0
1316,60.0,508.0,2780.0
1317,60.0,508.0,2780.0
1318,60.0,508.0,2780.0
1319,60.0,508.0,2780.0
1320,60.0,508.0,2780.0
1321,60.0,508.0,2780.0
1322,60.0,508.0,2780.0
1323,56.0,476.0,2668.0
1324,56.0,476.0,2668.0
1325,56.0,476.0,2668.0
1326,56.0,476.0,2668.0
1327,56.0,476.0,2668.0
1328,56.0,476.0,2668.0
1329,65.0,548.0,3028.0
1330,65.0,548.0,3028.0
1331,65.0,548.0,3028.0
1332,65.0,548.0,3028.0
1333,65.0,548.0,3028.0
1334,65.0,548.0,3028.0
1335,65.0,548.0,3028.0
1336,65.0,548.0,3028.0
1337,65.0,548.0,3028.0
1338,65.0,548.0,3028.0
1339,65.0,548.0,3028.0
1340,65.0,548.0,3028.0
1341,65.0,548.0,3028.0
1342,65.0,548.0,3028.0
1343,65.0,548.0,3028.0
1344,65.0,548.0,3028.0
1345,65.0,548.0,3028.0
1346,65.0,548.0,3028.0
1347,65.0,548.0,3028.0
1348,65.0,548.0,3028.0
1349,65.0,548.0,3028.0
1350,65.0,548.0,3028.0
1351,65.0,548.0,3028.0
1352,65.0,548.0,3028.0
1353,65.0,548.0,3028.0
1354,65.0,548.0,3028.0
1355,65.0,548.0,3028.0
1356,65.0,548.0,3028.0
1357,65.0,548.0,3028.0
1358,66.0,556.0,3068.0
1359,66.0,556.0,3068.0
1360,66.0,556.0,3068.0
1361,66.0,556.0,3068.0
1362,66.0,556.0,3068.0
1363,66.0,556.0,3068.0
1364,66.0,556.0,3068.0
1365,66.0,556.0,3068.0
1366,66.0,556.0,3068.0
1367,66.0,556.0,3068.0
1368,66.0,556.0,3068.0
1369,66.0,556.0,3068.0
1370,66.0,556.0,3068.0
1371,66.0,556.0,3068.0
1372,66.0,556.0,3068.0
1373,66.0,556.0,3068.0
1374,66.0,556.0,3068.0
1375,66.0,556.0,3068.0
1376,66.0,556.0,3068.0
1377,66.0,556.0,3068.0
1378,66.0,556.0,3068.0
1379,66.0,556.0,3068.0
1380,66.0,556.0,3068.0
1381,66.0,556.0,3068.0
1382,66.0,556.0,3068.0
1383,66.0,556.0,3068.0
1384,66.0,556.0,3068.0
1385,66.0,556.0,3068.0
1386,66.0,556.0,3068.0
1387,66.0,556.0,3068.0
1388,66.0,556.0,3068.0
1389,66.0,556.0,3068.0
1390,66.0,556.0,3068.0
1391,66.0,556.0,3068.0
1392,66.0,556.0,3068.0
1393,70.0,588.0,3228.0
1394,70.0,588.0,3228.0
1395,70.0,588.0,3228.0
1396,70.0,588.0,3228.0
1397,70.0,588.0,3228.0
1398,70.0,588.0,3228.0
1399,70.0,588.0,3228.0
1400,70.0,588.0,3228.0
1401,70.0,588.0,3228.0
1402,70.0,588.0,3228.0
1403,70.0,588.0,3228.0
1404,70.0,588.0,3228.0
1405,70.0,588.0,3228.0
1406,70.0,588.0,3228.0
1407,70.0,588.0,3228.0
1408,70.0,588.0,3228.0
1409,70.0,588.0,3228.0
1410,70.0,588.0,3228.0
1411,70.0,588.0,3228.0
1412,70.0,588.0,3228.0
1413,70.0,588.0,3228.0
1414,70.0,588.0,3228.0
1415,70.0,588.0,3228.0
1416,70.0,588.0,3228.0
1417,70.0,588.0,3228.0
1418,70.0,588.0,3228.0
1419,70.0,588.0,3228.0
1420,70.0,588.0,3228.0
1421,70.0,588.0,3228.0
1422,70.0,588.0,3228.0
1423,69.0,580.0,3188.0
1424,69.0,580.0,3188.0
1425,69.0,580.0,3188.0
1426,69.0,580.0,3188.0
1427,69.0,580.0,3188.0
1428,69.0,580.0,3188.0
1429,69.0,580.0,3188.0
1430,69.0,580.0,3188.0
1431,69.0,580.0,3188.0
1432,69.0,580.0,3188.0
1433,69.0,580.0,3188.0
1434,69.0,580.0,3188.0
1435,69.0,580.0,3188.0
1436,69.0,580.0,3188.0
1437,69.0,580.0,3188.0
1438,69.0,580.0,3188.0
1439,69.0,580.0,3188.0
1440,70.0,588.0,3228.0
1441,71.0,596.0,3268.0
1442,71.0,596.0,3268.0
1443,70.0,588.0,3228.0
1444,70.0,588.0,3228.0
1445,71.0,596.0,3268.0
1446,71.0,596.0,3268.0
1447,71.0,596.0,3268.0
1448,71.0,596.0,3268.0
1449,71.0,596.0,3268.0
1450,71.0,596.0,3268.0
1451,71.0,596.0,3268.0
1452,71.0,596.0,3268.0
1453,70.0,588.0,3228.0
1454,70.0,588.0,3228.0
1455,70.0,588.0,3228.0
1456,70.0,588.0,3228.0
1457,70.0,588.0,3228.0
1458,70.0,588.0,3228.0
1459,70.0,588.0,3228.0
1460,70.0,588.0,3228.0
1461,70.0,588.0,3228.0
1462,70.0,588.0,3228.0
1463,70.0,588.0,3228.0
1464,70.0,588.0,3228.0
1465,70.0,588.0,3228.0
1466,70.0,588.0,3228.0
1467,70.0,588.0,3228.0
1468,70.0,588.0,3228.0
1469,70.0,588.0,3228.0
1470,70.0,588.0,3228.0
1471,70.0,588.0,3228.0
1472,72.0,604.0,3308.0
1473,72.0,604.0,3308.0
1474,72.0,604.0,3308.0
1475,72.0,604.0,3308.0
1476,72.0,604.0,3308.0
1477,72.0,604.0,3308.0
1478,72.0,604.0,3308.0
1479,72.0,604.0,3308.0
1480,72.0,604.0,3308.0
1481,72.0,604.0,3308.0
1482,72.0,604.0,3308.0
1483,72.0,604.0,3308.0
1484,72.0,604.0,3308.0
1485,71.0,596.0,3268.0
1486,71.0,596.0,3268.0
1487,71.0,596.0,3268.0
1488,71.0,596.0,3268.0
1489,71.0,596.0,3268.0
1490,71.0,596.0,3268.0
1491,71.0,596.0,3268.0
1492,71.0,596.0,3268.0
1493,71.0,596.0,3268.0
1494,71.0,596.0,3268.0
1495,71.0,596.0,3268.0
1496,71.0,596.0,3268.0
1497,71.0,596.0,3268.0
1498,71.0,596.0,3268.0
1499,71.0,596.0,3268.0
1500,71.0,596.0,3268.0
1501,71.0,596.0,3268.0
1502,71.0,596.0,3268.0
1503,71.0,596.0,3268.0
1504,71.0,596.0,3268.0
1505,70.0,588.0,3228.0
1506,70.0,588.0,3228.0
1507,70.0,588.0,3228.0
1508,70.0,588.0,3228.0
1509,70.0,588.0,3228.0
1510,70.0,588.0,3228.0
1511,70.0,588.0,3228.0
1512,70.0,588.0,3228.0
1513,70.0,588.0,3228.0
1514,70.0,588.0,3228.0
1515,70.0,588.0,3228.0
1516,70.0,588.0,3228.0
1517,70.0,588.0,3228.0
1518,70.0,588.0,3228.0
1519,70.0,588.0,3228.0
1520,70.0,588.0,3228.0
1521,70.0,588.0,3228.0
1522,70.0,588.0,3228.0
1523,70.0,588.0,3228.0
1524,70.0,588.0,3228.0
1525,70.0,588.0,3228.0
1526,70.0,588.0,3228.0
1527,70.0,588.0,3228.0
1528,70.0,588.0,3228.0
1529,70.0,588.0,3228.0
1530,70.0,588.0,3228.0
1531,70.0,588.0,3228.0
1532,70.0,588.0,3228.0
1533,70.0,588.0,3228.0
1534,70.0,588.0,3228.0
1535,70.0,588.0,3228.0
1536,70.0,588.0,3228.0
1537,70.0,588.0,3228.0
1538,70.0,588.0,3228.0
1539,70.0,588.0,3228.0
1540,70.0,588.0,3228.0
1541,70.0,588.0,3228.0
1542,70.0,588.0,3228.0
1543,70.0,588.0,3228.0
1544,70.0,588.0,3228.0
1545,70.0,588.0,3228.0
1546,70.0,588.0,3228.0
1547,70.0,588.0,3228.0
1548,70.0,588.0,3228.0
1549,70.0,588.0,3228.0
1550,70.0,588.0,3228.0
1551,70.0,588.0,3228.0
1552,70.0,588.0,3228.0
1553,69.0,580.0,3188.0
1554,69.0,580.0,3188.0
1555,69.0,580.0,3188.0
1556,69.0,580.0,3188.0
1557,69.0,580.0,3188.0
1558,69.0,580.0,3188.0
1559,69.0,580.0,3188.0
1560,69.0,580.0,3188.0
1561,69.0,580.0,3188.0
1562,69.0,580.0,3188.0
1563,69.0,580.0,3188.0
1564,69.0,580.0,3188.0
1565,65.0,548.0,3028.0
1566,65.0,548.0,3028.0
1567,65.0,548.0,3028.0
1568,65.0,548.0,3028.0
1569,65.0,548.0,3028.0
1570,65.0,548.0,3028.0
1571,65.0,548.0,3028.0
1572,65.0,548.0,3028.0
1573,65.0,548.0,3028.0
1574,65.0,548.0,3028.0
1575,65.0,548.0,3028.0
1576,65.0,548.0,3028.0
1577,65.0,548.0,3028.0
1578,65.0,548.0,3028.0
1579,65.0,548.0,3028.0
1580,65.0,548.0,3028.0
1581,65.0,548.0,3028.0
1582,65.0,548.0,3028.0
1583,65.0,548.0,3028.0
1584,65.0,548.0,3028.0
1585,65.0,548.0,3028.0
1586,65.0,548.0,3028.0
1587,65.0,548.0,3028.0
1588,65.0,548.0,3028.0
1589,65.0,548.0,3028.0
1590,65.0,548.0,3028.0
1591,65.0,548.0,3028.0
1592,65.0,548.0,3028.0
1593,65.0,548.0,3028.0
1594,74.0,616.0,3500.0
1595,74.0,616.0,3500.0
1596,74.0,616.0,3500.0
1597,74.0,616.0,3500.0
1598,74.0,616.0,3500.0
1599,74.0,616.0,3500.0
1600,74.0,616.0,3500.0
1601,74.0,616.0,3500.0
1602,74.0,616.0,3500.0
1603,74.0,616.0,3500.0
1604,74.0,616.0,3500.0
1605,83.0,682.0,3836.0
1606,83.0,682.0,3836.0
1607,79.0,662.0,3724.0
1608,76.0,630.0,3444.0
1609,76.0,630.0,3444.0
1610,76.0,630.0,3444.0
1611,76.0,630.0,3444.0
1612,76.0,630.0,3444.0
1613,76.0,630.0,3444.0
1614,76.0,630.0,3444.0
1615,76.0,630.0,3444.0
1616,76.0,630.0,3444.0
1617,77.0,638.0,3484.0
1618,73.0,612.0,3348.0
1619,73.0,612.0,3348.0
1620,73.0,612.0,3348.0
1621,73.0,612.0,3348.0
1622,73.0,612.0,3348.0
1623,73.0,612.0,3348.0
1624,73.0,612.0,3348.0
1625,73.0,612.0,3348.0
1626,73.0,612.0,3348.0
1627,73.0,612.0,3348.0
1628,77.0,638.0,3484.0
1629,74.0,614.0,3364.0
1630,74.0,614.0,3364.0
1631,73.0,606.0,3324.0
1632,73.0,606.0,3324.0
1633,73.0,606.0,3324.0
1634,73.0,606.0,3324.0
1635,73.0,606.0,3324.0
1636,73.0,606.0,3324.0
1637,73.0,606.0,3324.0
1638,73.0,606.0,3324.0
1639,73.0,606.0,3324.0
1640,73.0,606.0,3324.0
1641,73.0,606.0,3324.0
1642,73.0,606.0,3324.0
1643,73.0,606.0,3324.0
1644,73.0,606.0,3324.0
1645,73.0,606.0,3324.0
1646,73.0,606.0,3324.0
1647,73.0,606.0,3324.0
1648,73.0,606.0,3324.0
1649,73.0,606.0,3324.0
1650,73.0,606.0,3324.0
1651,73.0,606.0,3324.0
1652,73.0,606.0,3324.0
1653,73.0,606.0,3324.0
1654,73.0,606.0,3324.0
1655,73.0,606.0,3324.0
1656,73.0,606.0,3324.0
1657,73.0,606.0,3324.0
1658,73.0,606.0,3324.0
1659,73.0,606.0,3324.0
1660,73.0,606.0,3324.0
1661,73.0,606.0,3324.0
1662,76.0,624.0,3420.0
1663,76.0,624.0,3420.0
1664,70.0,582.0,3204.0
1665,70.0,582.0,3204.0
1666,69.0,574.0,3164.0
1667,69.0,574.0,3164.0
1668,69.0,574.0,3164.0
1669,69.0,574.0,3164.0
1670,69.0,574.0,3164.0
1671,69.0,574.0,3164.0
1672,69.0,574.0,3164.0
1673,69.0,574.0,3164.0
1674,72.0,592.0,3260.0
1675,70.0,582.0,3204.0
1676,70.0,582.0,3204.0
1677,69.0,574.0,3164.0
1678,69.0,574.0,3164.0
1679,69.0,574.0,3164.0
1680,69.0,574.0,3164.0
1681,69.0,574.0,3164.0
1682,69.0,574.0,3164.0
1683,69.0,574.0,3164.0
1684,69.0,574.0,3164.0
1685,69.0,574.0,3164.0
1686,69.0,574.0,3164.0
1687,68.0,572.0,3148.0
1688,67.0,564.0,3108.0
1689,67.0,564.0,3108.0
1690,67.0,564.0,3108.0
1691,67.0,564.0,3108.0
1692,67.0,564.0,3108.0
1693,67.0,564.0,3108.0
1694,67.0,564.0,3108.0
1695,67.0,564.0,3108.0
1696,69.0,574.0,3164.0
1697,69.0,574.0,3164.0
1698,70.0,582.0,3204.0
1699,70.0,582.0,3204.0
1700,68.0,566.0,3124.0
1701,68.0,566.0,3124.0
1702,68.0,566.0,3124.0
1703,68.0,566.0,3124.0
1704,68.0,566.0,3124.0
1705,68.0,566.0,3124.0
1706,68.0,566.0,3124.0
1707,68.0,566.0,3124.0
1708,71.0,584.0,3220.0
1709,69.0,574.0,3164.0
1710,69.0,574.0,3164.0
1711,68.0,566.0,3124.0
1712,68.0,566.0,3124.0
1713,68.0,566.0,3124.0
1714,68.0,566.0,3124.0
1715,68.0,566.0,3124.0
1716,68.0,566.0,3124.0
1717,69.0,578.0,3244.0
1718,69.0,578.0,3244.0
1719,72.0,596.0,3340.0
1720,71.0,584.0,3220.0
1721,69.0,574.0,3164.0
1722,69.0,574.0,3164.0
1723,68.0,566.0,3124.0
1724,68.0,566.0,3124.0
1725,68.0,566.0,3124.0
1726,68.0,566.0,3124.0
1727,68.0,566.0,3124.0
1728,68.0,566.0,3124.0
1729,68.0,566.0,3124.0
1730,68.0,566.0,3124.0
1731,69.0,574.0,3164.0
1732,69.0,574.0,3164.0
1733,70.0,582.0,3204.0
1734,69.0,574.0,3164.0
1735,70.0,582.0,3204.0
1736,68.0,566.0,3124.0
1737,68.0,566.0,3124.0
1738,68.0,566.0,3124.0
1739,68.0,566.0,3124.0
1740,68.0,566.0,3124.0
1741,68.0,566.0,3124.0
1742,70.0,576.0,3180.0
1743,69.0,574.0,3140.0
1744,68.0,566.0,3100.0
1745,68.0,566.0,3100.0
1746,68.0,566.0,3100.0
1747,68.0,566.0,3100.0
1748,68.0,566.0,3100.0
1749,68.0,566.0,3100.0
1750,68.0,566.0,3100.0
1751,68.0,566.0,3100.0
1752,70.0,582.0,3180.0
1753,70.0,582.0,3180.0
1754,70.0,582.0,3180.0
1755,70.0,582.0,3180.0
1756,70.0,582.0,3180.0
1757,70.0,582.0,3180.0
1758,70.0,582.0,3180.0
1759,70.0,582.0,3180.0
1760,70.0,582.0,3180.0
1761,70.0,582.0,3180.0
1762,70.0,582.0,3180.0
1763,70.0,582.0,3180.0
1764,70.0,582.0,3180.0
1765,69.0,574.0,3140.0
1766,69.0,574.0,3140.0
1767,69.0,574.0,3140.0
1768,69.0,574.0,3140.0
1769,69.0,574.0,3140.0
1770,69.0,574.0,3140.0
1771,70.0,582.0,3180.0
1772,70.0,582.0,3180.0
1773,69.0,574.0,3140.0
1774,69.0,574.0,3140.0
1775,69.0,574.0,3140.0
1776,69.0,574.0,3140.0
1777,69.0,574.0,3140.0
1778,69.0,574.0,3140.0
1779,69.0,574.0,3140.0
1780,69.0,574.0,3140.0
1781,69.0,574.0,3140.0
1782,69.0,574.0,3140.0
1783,69.0,574.0,3140.0
1784,69.0,574.0,3140.0
1785,69.0,574.0,3140.0
1786,69.0,574.0,3140.0
1787,69.0,574.0,3140.0
1788,70.0,582.0,3180.0
1789,69.0,574.0,3140.0
1790,69.0,574.0,3140.0
1791,69.0,574.0,3140.0
1792,69.0,574.0,3140.0
1793,67.0,558.0,3084.0
1794,67.0,558.0,3084.0
1795,67.0,558.0,3084.0
1796,67.0,558.0,3084.0
1797,67.0,558.0,3084.0
1798,67.0,558.0,3084.0
1799,67.0,558.0,3084.0
1800,67.0,558.0,3084.0
1801,67.0,558.0,3084.0
1802,67.0,558.0,3084.0
1803,67.0,558.0,3084.0
1804,67.0,558.0,3084.0
1805,67.0,558.0,3084.0
1806,67.0,558.0,3084.0
1807,67.0,558.0,3084.0
1808,68.0,566.0,3124.0
1809,68.0,566.0,3124.0
1810,67.0,558.0,3084.0
1811,68.0,570.0,3204.0
1812,68.0,570.0,3204.0
1813,68.0,570.0,3204.0
1814,68.0,570.0,3204.0
1815,68.0,570.0,3204.0
1816,68.0,570.0,3204.0
1817,68.0,570.0,3204.0
1818,68.0,570.0,3204.0
1819,68.0,570.0,3204.0
1820,68.0,570.0,3204.0
1821,68.0,570.0,3204.0
1822,73.0,610.0,3396.0
1823,73.0,610.0,3396.0
1824,73.0,610.0,3396.0
1825,73.0,610.0,3396.0
1826,73.0,610.0,3396.0
1827,74.0,618.0,3436.0
1828,74.0,618.0,3436.0
